Id,SalePrice
2744,162944.9941317982
2745,146484.346535866
2746,139458.1994017045
2747,140211.1629437504
2748,121636.4054519704
2749,128675.485288708
2750,130651.6977339322
2751,139136.5383247626
2752,207120.2986215721
2753,148762.6499103516
2754,227109.6024268145
2755,134099.1576235992
2756,98113.96711072444
2757,71655.2753240515
2758,88718.89534904748
2759,161840.3873694876
2760,129670.495425263
2761,148428.5915154757
2762,144716.429999773
2763,192532.1768263858
2764,148071.1023343873
2765,290866.1898760729
2766,135630.7333945949
2767,88209.873726877
2768,135043.5810614842
2769,133754.4320793976
2770,140259.7442511313
2771,113138.7032722568
2772,114880.2505851356
2773,164686.7628766217
2774,138844.6299867433
2775,120019.4185666396
2776,143278.9479359977
2777,145550.4005353609
2778,98497.70803042523
2779,130188.6943420706
2780,95449.83347156952
2781,92195.5232562903
2782,91455.60720055382
2783,96681.10277106559
2784,120514.788823663
2785,133037.5233125566
2786,66961.46377123878
2787,126526.432794308
2788,74798.0192214076
2789,167850.5311941438
2790,93235.90521691556
2791,109923.8977404458
2792,55611.83126824224
2793,168576.2692321276
2794,99104.80127004923
2795,121050.0504930614
2796,93665.20529326012
2797,199613.6984855532
2798,108551.9665047129
2799,121015.5265366823
2800,63820.08621629479
2801,104118.4182597591
2802,129863.4958860403
2803,167431.1329528166
2804,124798.4997287613
2805,95285.75630523467
2806,82085.78712955763
2807,154341.7192411595
2808,148265.5221393151
2809,129404.8045846915
2810,128431.4615808976
2811,160996.4856235805
2812,155380.6470416936
2813,157100.7082435396
2814,158837.7009490071
2815,105892.2056642556
2816,239860.0468887799
2817,154507.0646525857
2818,132668.7946627378
2819,162439.3304852659
2820,136067.5940757844
2821,114545.9333551144
2822,190201.3077640752
2823,321440.9938713741
2824,176588.650092072
2825,147339.0112711065
2826,137698.1623276637
2827,135773.0140998384
2828,218822.2726712897
2829,224216.2271481025
2830,231130.7827085537
2831,183247.0474540875
2832,255119.856123373
2833,294558.3515887148
2834,216918.3411784027
2835,227700.0541468079
2836,193739.8924370476
2837,157215.7504931023
2838,146740.7840567604
2839,170980.0971654451
2840,201235.6147168773
2841,207595.9385316818
2842,230661.0079156769
2843,150653.0023080413
2844,166675.4487612595
2845,127461.8844784026
2846,212696.4239363145
2847,206356.1607034565
2848,213579.1438726951
2849,198854.254905536
2850,283550.2293185683
2851,218037.3917291766
2852,236424.7220544449
2853,238611.0435275314
2854,139905.5244287917
2855,206885.8588069918
2856,203929.8573873991
2857,191730.0425605642
2858,203829.9119897143
2859,123623.7132031449
2860,121773.513416986
2861,124691.5660741538
2862,197102.8316108392
2863,128615.2244928231
2864,239251.0655160159
2865,137276.2851984607
2866,135159.7628229403
2867,100915.8734202044
2868,102408.3165429431
2869,103637.2180197929
2870,125419.7166886346
2871,77960.69380819924
2872,50913.29703071425
2873,100678.3128904636
2874,143649.1869515164
2875,117962.7568529889
2876,164655.1248142433
2877,142620.4071561614
2878,160593.5277488648
2879,145716.5800650948
2880,104518.170614876
2881,141935.1813982163
2882,175633.3506281087
2883,192293.5526221206
2884,199716.2024131911
2885,177242.2320532429
2886,227411.0283032247
2887,93693.00415054987
2888,138771.5326364594
2889,55229.31307884487
2890,78193.46340658738
2891,139074.9337245953
2892,47270.30035670292
2893,75914.42688151963
2894,56573.62282660248
2895,320176.8000462816
2896,267948.4701017215
2897,215866.9306177588
2898,150757.491275402
2899,210455.1442880098
2900,157753.8731886802
2901,215477.8084277823
2902,194780.9151213118
2903,340472.7804053792
2904,334165.909728165
2905,90703.39705851261
2906,194483.7343676098
2907,111208.5970389989
2908,131381.9941584768
2909,161544.2839610287
2910,78079.52799075852
2911,79627.39954043849
2912,144978.7657165989
2913,82074.65942066764
2914,74835.86726369019
2915,82139.31137689628
2916,83128.69178552258
2917,176175.268124239
2918,114193.5914906
2919,219714.8379808514
